vl	169611
kh	168439
bw	167878
h.	167756
yp	167540
vn	164621
vh	164387
yf	159167
l.	158867
wg	158266
kn	157483
up	157429
u,	156011
,n	155182
mf	154723
ek	154587
gb	154221
uv	153780
d'	152175
ph	150340
s.	148678
ok	147508
h,	145723
,l	143553
hv	142604
e-	142385
s,	140349
bg	139380
d.	139045
.l	138941
kr	138521
'i	138499
kd	137793
.m	137748
a'	135867
pk	135755
vw	135587
cg	135488
.w	134768
ex	132205
kl	130751
nk	129448
yv	129185
fw	129102
pb	127763
cw	127461
.d	125800
mk	125672
kp	125265
gy	125150
dk	125119
d,	124777
h'	122073
pu	121982
bm	120541
xr	118735
bu	117452
y'	117437
fy	117423
fg	116119
mw	115815
a-	114531
'n	113917
.c	113694
,m	112726
t'	111465
fp	110722
az	109522
-a	108374
ff	107562
yy	107496
o-	107349
'h	107073
vc	105670
mm	105541
,w	105310
vr	103724
i-	103692
-e	102778
ku	101519
'r	101476
0a	101032
ug	99877
't	99642
mp	99436
e0	99158
wf	98983
o'	98568
by	97467
n'	97273
g.	96575
wm	96362
bb	95960
c.	94596
xa	94378
ax	94092
l'	93801
qr	93353
yb	92570
.y	92100
wp	91081
ww	90133
i0	88973
.f	88950
s'	88922
wu	88719
r'	87761
i9	87492
g,	87265
bf	87253
e1	86364
v,	85629
c,	85064
ak	85014
's	84483
nx	84022
xt	81948
pw	81923
yk	80402
n-	80386
0o	80346
'u	80080
kc	80062
ej	79419
0t	78817
0e	78591
ox	77227
qs	76915
'l	76692
o0	76664
,p	76092
fb	75845
-r	75526
n0	75235
-n	74965
xn	74641
,h	74527
tj	72922
xe	71769
t-	71653
a1	71548
b.	71444
-t	71070
m.	70904
t1	70874
n1	70046
m,	69777
kf	68596
0n	68243
a0	68107
b,	68094
aj	68070
.p	68037
-i	67707
p,	67026
uk	66942
-s	66568
p.	66400
vb	66003
-o	64315
1e	63553
vd	63473
tx	62958
bp	62733
jn	62515
ky	62366
,y	62106
km	62044
o1	61832
t0	61816
0h	61378
xp	60841
wb	60832
ik	60739
;e	60674
e9	60374
i;	59661
xo	59434
vf	59413
10	59396
gv	59102
je	58590
r-	58471
0i	58357
0r	58121
v.	57993
1a	57655
ql	56733
1o	56697
y,	55224
,0	54544
.'	54255
y.	54136
-d	54080
i1	53739
kb	53709
zi	53669
fv	53457
sj	53384
'd	53247
nj	53084
,v	52413
0d	52178
w.	51733
hx	51516
ij	51410
rx	51380
xc	51283
.v	51126
eq	50773
a9	50685
vv	50611
c'	50548
,g	49983
qt	49983
00	49804
vp	49728
0s	49617
1h	49575
r1	49075
f.	48934
r0	48899
o9	48643
vm	48086
t2	47893
9a	47516
xi	47336
-l	46630
pj	46336
oj	46308
tq	46274
9e	45809
0.	45735
o;	45387
1i	45258
l-	45240
9t	44990
xu	44704
1t	44279
wv	44272
a;	44269
n9	43817
ix	43790
i/	43183
s0	42977
w,	42709
,f	42646
'c	42643
sx	42055
xl	41964
ji	41952
s-	41545
e;	41430
-m	41341
e2	41046
'm	40963
'b	40953
a2	40860
,k	40674
wy	40304
k.	40072
.g	39703
.b	39430
h0	39403
u'	39333
xs	39086
-c	38464
ze	37932
a/	37650
f,	37588
,b	37547
mv	37546
ck	37381
t9	36835
0,	36730
lx	36679
..	36442
m'	36415
e/	36372
-u	36348
0l	36107
h1	35960
/e	35773
iz	35526
1n	35517
'p	35509
aq	35501
k,	35309
9s	35135
ez	34758
20	34724
qn	34670
;a	34619
fk	34485
0m	34420
u-	34067
ja	33495
'g	33483
s1	33454
9i	33438
js	33435
0u	33402
'w	33215
hj	32930
o/	32920
9o	32855
zg	32610
l0	32488
d1	32243
w'	32004
dj	31782
nq	31586
--	31397
/a	31348
oz	31309
rj	31268
n2	31249
qc	31210
t;	31138
d-	31100
g'	30938
d0	30910
90	30851
h-	30804
za	30333
0c	29886
'f	29750
iq	29462
9r	29337
0f	29181
o2	29092
.k	28767
oq	28637
2e	28579
dx	28502
r9	28415
gk	28332
40	28269
r2	28083
2a	28039
;t	28008
1r	27770
11	27594
;o	27299
,'	27235
p-	27085
1s	27044
zs	27008
hq	26971
u1	26819
5a	26625
2o	26453
e5	26025
1m	25914
fx	25905
12	25802
sq	25767
kk	25688
n;	25681
zo	25636
px	25505
;i	25413
zt	25348
/o	25251
-p	25193
t5	25041
uq	25021
.,	24786
bv	24771
9d	24397
0p	24371
g-	24317
22	24286
rz	24131
9n	23958
h9	23884
9.	23856
e4	23843
25	23640
9,	23626
t3	23606
kv	23573
'v	23524
s2	23483
9c	23419
jr	23075
lj	22956
15	22910
e3	22888
l1	22860
t4	22803
0w	22684
s9	22576
'y	22525
i2	22409
-y	22309
c0	22214
zh	22192
26	22019
5t	21932
3a	21723
u0	21630
o5	21615
/t	21467
yj	21462
27	21401
a3	21348
a5	21341
t/	21318
l9	21239
jy	21206
2t	21197
-f	21196
;r	20956
y1	20770
/i	20744
jg	20696
;d	20624
ju	20527
n/	20502
5o	20356
m-	20191
5e	20177
2i	20088
a4	19864
50	19790
-g	19694
3e	19654
21	19602
;h	19522
d2	19469
rq	19304
,1	19299
1u	19241
/s	19240
r;	19233
2h	19205
/n	19116
o4	19114
v'	19091
h2	19080
-v	19055
1l	18962
zn	18924
/h	18836
n5	18810
2n	18718
5n	18702
19	18690
4a	18618
ux	18610
h/	18593
24	18467
k'	18443
/r	18402
-w	18401
;n	18287
o3	18277
23	18188
jk	18097
c-	18025
xd	18020
1d	17996
9m	17800
0b	17775
;s	17767
f1	17633
-h	17546
1.	17545
1c	17534
3o	17493
9l	17475
u2	17384
5r	17038
fq	17004
e8	16931
gz	16872
e7	16866
n4	16693
qe	16639
4o	16340
7a	16281
d9	16172
-0	16147
.0	15879
4e	15874
n3	15790
g0	15752
14	15716
m0	15707
c9	15687
0y	15593
u9	15553
1w	15534
13	15500
tz	15388
3i	15344
8a	15330
5i	15307
yx	15287
30	15242
f'	15184
1p	15176
qp	15169
''	15070
jc	14995
jo	14967
uj	14920
f0	14910
6a	14876
p'	14870
lq	14856
9h	14819
r/	14801
h;	14800
,,	14800
1f	14780
u;	14772
2r	14761
3t	14720
9p	14669
y0	14649
;u	14547
e6	14545
zl	14525
n8	14490
4i	14372
n7	14340
d;	14255
s;	14244
s5	14239
7e	14128
nz	14070
g1	14069
;p	14045
l;	14031
18	13999
jp	13982
f-	13959
m1	13877
pz	13779
;l	13702
b1	13686
o7	13595
16	13593
a7	13579
zr	13537
mx	13515
zd	13319
4t	13319
.1	13317
1y	13275
b-	13250
dq	13242
i4	13221
17	13186
gx	13120
3n	13112
b'	13106
7o	13104
i3	13102
0g	12994
/u	12980
1,	12977
2m	12894
.x	12798
/l	12769
9u	12766
5h	12760
b2	12735
6e	12727
xb	12708
gj	12688
,.	12681
t8	12664
8e	12587
5s	12553
h4	12548
qd	12443
2s	12401
01	12161
/w	12085
b0	12060
8o	12045
29	12036
r5	12034
t7	12010
3m	11989
s/	11929
jl	11924
a8	11904
6o	11885
cj	11878
o8	11878
xg	11856
h5	11847
t6	11795
u/	11771
i7	11747
v-	11719
9w	11709
n6	11700
s3	11681
s4	11681
h3	11650
mj	11646
5m	11627
7t	11580
;w	11563
r4	11458
cx	11439
l2	11414
8t	11371
0-	11348
/d	11326
1b	11325
-k	11307
28	11283
.j	11280
zf	11279
y-	11275
xh	11261
4.	11245
4n	11227
o6	11193
bx	11144
3r	11135
9g	11126
i5	11124
bz	11120
;m	11111
a6	11101
xy	11093
3h	11008
i8	10894
5l	10862
2d	10847
p0	10841
.2	10832
l/	10823
fj	10792
r3	10789
7n	10764
9f	10756
,x	10736
60	10689
g/	10666
80	10664
-b	10645
02	10629
g9	10617
sz	10605
yq	10582
c1	10578
zb	10568
70	10543
/m	10488
6n	10442
wj	10413
m9	10384
'x	10356
7i	10340
4m	10309
dz	10309
8n	10273
p1	10268
vk	10257
7r	10240
6t	10128
d5	10050
xf	10026
f2	10017
2l	9961
;c	9920
v1	9841
m2	9834
/c	9772
'k	9730
7s	9726
cz	9673
4r	9588
3s	9505
4h	9498
5d	9490
5c	9475
d/	9471
4,	9471
6i	9470
2.	9403
/y	9378
5f	9372
lz	9312
y2	9290
j.	9282
0v	9276
9b	9254
8i	9138
bj	9122
w-	9086
2c	9067
91	8890
2u	8887
-.	8841
fz	8826
9-	8750
2p	8747
z,	8635
s8	8587
3d	8564
xm	8510
7h	8486
3.	8484
4s	8461
uz	8453
99	8437
d3	8420
8s	8414
bq	8372
;.	8351
z.	8323
d4	8271
w1	8265
zc	8263
6h	8230
09	8161
jf	8153
x.	8087
,j	8054
gq	7982
8h	7982
xw	7974
8r	7920
-,	7801
45	7797
zm	7791
zp	7783
2f	7707
;y	7701
r7	7685
cq	7678
s7	7677
2,	7648
6r	7641
jm	7572
05	7562
r8	7551
qa	7521
k-	7444
g2	7431
h6	7419
h7	7411
5u	7361
6s	7359
mq	7358
.9	7324
h8	7301
4u	7263
c/	7247
f4	7238
zu	7220
x,	7172
b9	7167
4d	7165
zw	7139
m;	7093
3l	7087
jd	7083
8.	7075
;0	7056
wx	7055
5.	7053
p/	7052
y9	7047
1-	7036
hz	7034
i6	7027
1g	7008
5p	6985
k1	6979
g;	6967
v0	6961
49	6960
vx	6947
s6	6887
7l	6848
u5	6768
c;	6696
u3	6692
3p	6690
9y	6679
l5	6650
/f	6555
r6	6553
.5	6549
.-	6539
p;	6502
p9	6474
u4	6455
j,	6446
2b	6420
2y	6413
7m	6392
95	6390
/p	6389
kj	6383
4l	6373
2w	6371
l4	6366
-1	6364
,9	6314
f5	6280
04	6269
8,	6246
jh	6239
3c	6150
k0	6145
w0	6143
4p	6109
f9	6052
l3	5979
,-	5976
6d	5968
v2	5945
y/	5943
p2	5905
qz	5894
c2	5858
1v	5853
;f	5852
7d	5826
kx	5767
1'	5764
,5	5762
3u	5761
3f	5728
4f	5709
4c	5686
y5	5681
9v	5653
qi	5626
6m	5587
x0	5583
3,	5550
7c	5543
8d	5541
v9	5515
'j	5504
03	5487
8m	5485
m/	5478
7.	5457
f3	5386
5w	5317
b/	5295
92	5286
9k	5280
,2	5271
8l	5269
6l	5199
mz	5188
0'	5188
d8	5157
8c	5112
51	5087
5,	5046
qv	5016
b;	5001
.3	4999
31	4999
w/	4984
41	4977
;v	4973
d7	4942
'.	4908
8u	4863
5b	4806
l7	4797
32	4793
5y	4736
6.	4727
jb	4726
;g	4716
jw	4686
l8	4668
.4	4628
.;	4622
w;	4607
7u	4603
k2	4588
g5	4561
3b	4528
-x	4523
42	4513
55	4505
.8	4503
3y	4498
d6	4495
3w	4492
2-	4475
/v	4466
1k	4460
2g	4444
/'	4436
0k	4429
7p	4428
y;	4417
wq	4415
34	4402
6c	4396
52	4377
4b	4354
vj	4333
5g	4331
/.	4326
m3	4306
v4	4302
k9	4297
/b	4273
yz	4262
7,	4251
',	4227
-5	4221
,4	4214
p4	4160
44	4146
6u	4137
g3	4116
,8	4109
4w	4101
=a	4097
pq	4092
m5	4087
v;	4087
o=	4087
35	4057
g4	4035
-2	4033
7f	4028
08	3988
59	3964
/0	3949
l6	3942
,3	3942
8f	3938
;'	3925
39	3919
6p	3908
-z	3898
p3	3884
6,	3878
wz	3867
/g	3814
e=	3814
xv	3807
f/	3804
89	3785
0/	3784
8p	3772
0x	3767
6f	3755
;b	3740
,7	3720
y3	3702
qo	3701
xx	3701
,6	3694
u7	3682
w9	3675
93	3663
b3	3656
81	3656
3-	3654
8-	3654
v/	3648
y4	3648
8w	3635
98	3623
61	3621
m4	3609
0;	3608
7w	3606
06	3574
vq	3560
4y	3516
94	3493
v3	3489
33	3489
a=	3466
.6	3428
'0	3422
9'	3418
w2	3414
07	3394
c3	3387
4-	3331
.7	3315
,z	3313
6w	3305
71	3302
-9	3299
7b	3266
56	3259
43	3250
u8	3219
v5	3195
c4	3195
9;	3186
46	3184
qb	3175
=e	3172
f6	3137
p5	3134
u6	3130
-'	3126
f;	3123
y8	3109
k;	3085
3g	3084
i=	3084
79	3069
69	3044
6b	3036
f8	3022
m7	3005
48	2979
47	2961
;,	2948
97	2938
,q	2927
8b	2927
.q	2910
7y	2884
/1	2866
kq	2840
96	2837
c5	2834
w4	2833
/,	2818
jz	2812
;k	2809
k/	2802
g7	2785
-3	2782
82	2779
4g	2767
;-	2766
zk	2749
54	2746
t=	2741
zy	2726
67	2724
m8	2722
y7	2712
=o	2706
0j	2702
5-	2688
m6	2688
f7	2648
0q	2628
y6	2616
g8	2613
=t	2595
62	2590
72	2576
n=	2573
2v	2569
x-	2533
//	2531
36	2529
;;	2525
78	2523
65	2501
53	2499
7g	2492
5v	2479
q,	2471
b5	2462
q.	2449
75	2440
z'	2429
=i	2407
./	2407
c7	2406
/k	2400
1x	2400
g6	2398
8y	2383
=n	2367
85	2357
-8	2347
8g	2317
.z	2309
qf	2286
'1	2282
6-	2280
1/	2270
kz	2262
9x	2261
;1	2232
r=	2230
38	2225
37	2218
=r	2216
88	2212
57	2210
s=	2207
58	2204
1j	2203
-7	2199
'-	2195
c8	2189
b4	2176
6g	2171
=s	2164
-4	2156
qu	2154
zv	2150
qh	2136
7-	2124
6y	2108
77	2079
b7	2073
-6	2042
p8	1991
=0	1982
3v	1979
'q	1943
c6	1932
x'	1903
v6	1889
k3	1863
2k	1833
p7	1829
68	1814
7v	1813
w3	1811
x1	1806
1;	1806
p6	1788
v7	1783
qw	1751
83	1748
-j	1737
84	1729
b8	1726
z-	1706
74	1704
63	1703
66	1693
4v	1676
73	1655
w5	1654
64	1654
d=	1639
qk	1618
j-	1610
k4	1582
4k	1566
k5	1544
9/	1544
2x	1539
=l	1529
v8	1527
j1	1522
86	1521
qm	1520
j'	1513
b6	1499
h=	1481
;x	1454
z0	1445
;2	1437
'2	1419
'9	1413
87	1412
76	1412
=d	1396
3k	1378
=h	1372
,;	1366
jv	1347
2'	1346
g=	1345
5k	1344
x2	1312
=c	1308
2/	1296
l=	1284
9j	1262
8v	1259
x9	1252
/2	1230
zz	1227
-;	1225
;5	1215
0z	1214
;9	1191
k7	1182
x5	1180
6v	1178
xk	1177
4/	1173
=u	1166
=m	1157
9=	1151
/x	1149
w7	1146
vz	1142
-q	1136
3'	1112
0=	1099
,/	1097
=.	1094
5x	1090
jj	1068
c=	1066
w8	1043
5'	1018
=p	1008
jq	1006
7k	1005
k8	987
;3	972
'5	964
8'	964
.=	952
/;	951
u=	949
/-	949
'z	943
z9	943
3x	941
z1	940
5/	938
/j	932
/5	931
;4	925
qg	920
1=	918
-/	916
w6	906
;j	903
x8	895
2j	875
3/	869
2;	859
k6	856
4'	849
=b	844
'3	827
x/	824
8x	815
=,	810
7'	806
'4	797
4x	793
6k	789
=f	788
==	769
3;	765
1z	764
/9	762
8k	752
j0	751
q0	751
6x	751
x4	748
m=	747
z;	747
8;	747
'8	746
5j	744
6'	744
/8	740
x3	728
1q	718
4;	714
f=	714
7;	704
y=	692
x7	689
7x	686
9q	674
=g	672
=y	672
3j	667
/3	661
8/	660
/4	659
x;	652
qy	651
x6	646
zj	637
=w	635
4j	631
=1	628
xj	627
;8	627
=2	626
2=	614
'7	610
j9	608
p=	603
z/	594
8j	590
'6	589
5;	581
=-	575
q'	574
7j	570
b=	557
5z	538
j2	535
9z	526
;7	524
=v	520
j/	518
zx	511
6;	505
6/	504
2z	502
=5	499
6j	493
,=	492
;6	492
-=	483
z2	479
'/	474
=9	472
j;	465
k=	461
2q	459
';	448
/6	447
4z	442
7/	428
xq	416
5q	404
/z	398
=x	392
4=	388
;/	385
5=	383
3=	383
qx	370
q-	367
=/	364
/=	361
/7	359
=4	352
v=	349
jx	346
/q	340
=3	336
qj	336
6z	330
=8	324
qq	315
3z	314
3q	306
q9	301
;z	298
4q	292
;q	287
=k	284
7q	284
z3	280
;=	274
8q	258
8z	256
x=	251
=6	249
zq	243
q1	235
w=	231
z6	230
='	226
z4	225
6q	222
xz	219
z5	217
=7	214
z7	212
q;	206
8=	201
z8	188
j3	186
6=	181
7z	170
7=	160
q/	158
=j	154
j7	148
q2	147
=;	143
=z	142
'=	138
j4	132
j5	132
q3	119
j6	109
z=	90
=q	85
j8	75
q5	55
q7	49
j=	47
q4	44
q6	43
q=	39
q8	32
