xz	544
5j	541
/6	541
b=	540
'6	534
z;	533
6;	515
2z	510
=v	506
7x	502
x6	497
qq	493
3j	483
v=	480
6x	477
/4	474
8x	474
zq	473
;8	463
=1	462
;7	459
/7	457
1=	456
x8	453
4/	452
4j	452
;z	441
x7	437
5/	434
q2	432
/3	429
q/	424
;q	422
/z	417
;6	400
/q	398
5q	398
8j	392
7j	387
=9	385
z5	383
3/	379
z4	378
z/	375
4q	374
z3	373
=2	365
=k	360
2=	342
3q	338
6j	337
k=	336
-=	331
5z	322
/8	317
=x	291
=-	288
x=	287
8/	281
z8	265
6/	256
4z	253
z6	249
7q	249
3z	247
7/	245
z7	239
='	238
4=	237
qz	232
q5	228
=3	226
7z	225
'=	222
=/	217
6q	217
q4	213
8q	208
8z	203
q3	195
=4	186
3=	180
;=	176
6z	168
=5	165
5=	163
q7	150
=7	145
=8	132
8=	129
q8	129
/=	123
=;	122
q6	118
=6	115
=j	103
7=	100
z=	97
6=	93
=q	91
=z	79
q=	76
j=	71
